"","Sample"
"GATA3",5.85209583090874
"GATAD1",6.63112623430419
"GATAD2A",7.57377773743563
"GATAD2B",17.2601682838201
"GBE1",14.7440492544134
"GBF1",6.25865960931522
"GBP1",43.9247806341155
"GBP2",56.0683020388353
"GBP3",13.1144088656667
"GBP4",34.5634219823396
"GBP5",45.1106970239898
"GCA",12.0262616403345
"GCC2",23.2207805628161
"GCH1",3.35943748143971
"GCHFR",7.17643664798161
"GCLM",4.07826628321208
"GDE1",8.90105406647616
"GDI1",13.615717280212
"GDI2",55.2886541564142
"GFPT1",13.4266356445862
"GGA1",3.86599378998521
"GGA2",22.6128003955129
"GGA3",3.67334396015214
"GGCX",11.5516291932516
"GGNBP2",23.4990957661055
"GGPS1",12.5706048847721
"GHITM",24.5310520793715
"GID8",16.9759572651381
"GIGYF1",0.952413966850803
"GIGYF2",19.6088612314204
"GIMAP1",18.1249208034842
"GIMAP2",18.175902957162
"GIMAP4",20.7704062340201
"GIMAP5",28.2427356770711
"GIMAP6",9.02277099993558
"GIMAP7",40.8798825019593
"GIMAP8",5.70995046096108
"GIN1",1.20242702059618
"GINM1",13.1560772120548
"GIT1",3.28642010687607
"GIT2",15.4664360252598
"GK",25.4615110416299
"GLA",15.1219777810008
"GLB1",13.1110469747803
"GLG1",24.5277305653015
"GLIPR1",39.5857822937219
"GLIPR2",17.4551840207701
"GLO1",15.2012791305228
"GLOD4",7.28660112959233
"GLRX",32.1715585003055
"GLRX2",6.77470005966243
"GLRX3",12.0620358710103
"GLRX5",6.02423384656236
"GLS",36.3103403667882
"GLT8D1",7.69458988174706
"GLTP",6.17950429401325
"GLUD1",18.0699366496204
"GLUL",57.5050918095861
"GLYR1",18.5358270510718
"GM2A",11.3040113214239
"GMCL1",1.64007842474765
"GMEB1",3.09154631637339
"GMFB",13.349819985222
"GMFG",62.1200463242169
"GMIP",15.237087217129
"GMNN",3.00754425914305
"GMPPA",5.12248253112667
"GMPR2",9.70020591490319
"GMPS",7.70723377930543
"GNA12",20.0754131973459
"GNA13",16.3628652638866
"GNA15",21.5056445181639
"GNAI2",66.6257944238526
"GNAI3",9.68686636856727
"GNAQ",13.2917048511709
"GNAS",64.1443066032516
"GNB1",31.0086057387098
"GNB2",38.1689548836657
"GNB4",10.1218856384583
"GNB5",4.15806067215844
"GNG11",12.4266551373482
"GNG2",6.71951824521094
"GNG5",64.4533539249263
"GNG5P2",17.5412032617071
"GNL1",8.07944519865672
"GNL2",10.7452560683925
"GNL3",28.2958856519741
"GNL3L",4.80628437842885
"GNLY",43.0768360760692
"GNPAT",9.70420302182693
"GNPDA1",10.206224409371
"GNPTAB",10.5679618064916
"GNPTG",24.7337876537705
"GNS",23.8377405134717
"GOLGA1",4.59285299708183
"GOLGA2",15.4492643570707
"GOLGA3",13.8143309155457
"GOLGA4",22.8460866218632
"GOLGA5",11.7003144162197
"GOLGA7",13.4562810349031
"GOLGA8A",8.23709132296469
"GOLGA8B",2.81520163431548
"GOLGB1",44.8556676705196
"GOLIM4",3.42834648471211
"GOLPH3",9.79795726665703
"GOLT1B",10.0298337901771
"GON4L",10.743073162102
"GOPC",4.91211215883115
"GORAB",4.66693442754203
"GORASP2",7.90377375596004
"GOSR1",7.83550994324543
"GPAA1",2.79044704313193
"GPALPP1",1.16386710916096
"GPANK1",6.82633896057474
"GPATCH11",3.03287939198108
"GPATCH2",3.5254450406877
"GPATCH2L",17.0696371145822
"GPATCH8",19.0095964838312
"GPBP1",36.4911524729441
"GPBP1L1",16.3256599785219
"GPCPD1",22.331845877986
"GPI",52.7250044014473
"GPKOW",2.65622064317958
"GPN1",6.28808736944845
"GPN3",4.61699620634401
"GPNMB",50.343262070392
"GPR107",10.0812910376491
"GPR108",9.66430033805186
"GPR132",13.1256543046483
"GPR137B",4.75150561582205
"GPR155",18.0119498460153
"GPR157",17.9237456801587
"GPR160",4.23819255070244
"GPR162",2.98083741552109
"GPR171",5.17856243337902
"GPR183",74.3513230632238
"GPR65",23.8960849842445
"GPRIN3",17.5739660616371
"GPS1",11.2051947168877
"GPSM3",34.265268620643
"GPX1",93.6880299343391
"GPX4",89.5337595677891
"GRAMD1A",7.9381443138458
"GRAMD4",9.80102407460115
"GRAP2",3.28973448397207
"GRB2",104.936412795547
"GRHPR",7.99327006704493
"GRINA",37.7167768729709
"GRIPAP1",12.2750355831017
"GRK6",2.31364382984478
"GRN",41.8141574591689
"GRPEL1",15.8955097979645
"GRSF1",28.340418031745
"GSAP",23.5097652643769
"GSDMD",16.3044328998527
"GSK3A",3.78226888248975
"GSK3B",5.83342614457355
"GSN",13.9325585332784
"GSPT1",15.4017535322526
"GSR",14.9263604352066
"GSS",4.68137173510231
"GSTK1",24.5532555852241
"GSTO1",80.3626407450376
"GSTP1",84.0894004607691
"GTF2A1",11.3419603371098
"GTF2A2",18.3478111285916
"GTF2B",12.387130126069
"GTF2E1",4.50479952262337
"GTF2E2",14.6333539160677
"GTF2F1",28.4966317984565
"GTF2F2",7.95535708991601
"GTF2H1",8.94895205658745
"GTF2H5",13.6075231786257
"GTF2I",15.1359053324255
"GTF3A",39.8268342734533
"GTF3C1",0
"GTF3C2",4.81643873740962
"GTF3C3",7.9796181306331
"GTF3C6",13.1071607111224
"GTPBP1",7.48245294770321
"GTPBP10",2.3781493895606
"GTPBP2",5.30176257732229
"GTPBP4",8.29869812760231
"GUCD1",7.51658657043899
"GUF1",16.8438741743723
"GUK1",56.410275179026
"GUSB",5.75264576760827
"GYG1",7.5908450833705
"GYPC",32.9020315425673
"GYS1",5.54916900428611
"GZMA",0
"GZMB",17.0391236153989
"GZMH",5.32842455085304
"GZMM",1.08409167105792
"H6PD",5.67234324107156
"HADHA",37.1370821400789
"HADHB",8.82358380694103
"HAGH",12.9120887031616
"HAP1",16.9254674544708
"HAT1",14.1020678111582
"HAUS1",6.29228167688222
"HAUS2",3.87624235853832
"HAUS3",1.45324272050525
"HAUS6",1.22460330720462
"HAVCR2",15.799333058751
"HAX1",23.2837915970495
"HBEGF",2.405652213097
"HBP1",13.0598804511793
"HBS1L",8.01904237085479
"HCCS",11.4966396467464
"HCFC1",11.338435799774
"HCFC1R1",6.18071833495209
"HCG11",8.37290499529071
"HCG18",3.49889740096641
"HCK",46.8083146853366
"HCLS1",64.4127039712471
"HCP5",8.84939045632244
"HCST",24.823277782068
"HDAC1",14.0731358774564
"HDAC2",15.5168295535176
"HDAC3",4.63542263052579
"HDAC4",7.0740622409307
"HDAC5",3.46757973159829
"HDAC6",7.45339465838947
"HDAC7",8.99228359913657
"HDDC2",4.8547160312077
"HDGF",20.4226215400997
"HDHD2",5.15394399814391
"HDLBP",18.6618291108187
"HEATR1",14.4597171523414
"HEATR5A",2.75045546272533
"HEBP1",9.59815601503885
"HEBP2",5.98177829744737
"HECA",15.6621063731853
"HECTD1",16.4690862922014
"HECTD4",1.45324272050525
"HEG1",2.11605105085783
"HELQ",9.72460467398897
"HELZ",16.617883726465
"HELZ2",7.28539580350202
"HERC1",17.3603090718742
"HERC2",12.1415049040917
"HERC3",4.11799506882839
"HERC4",15.0242020431427
"HERC5",35.2421798691472
"HERC6",6.71222904184518
"HERPUD1",36.1656154961998
"HERPUD2",11.3051416502233
"HEXA",8.82001582181991
"HEXB",24.1141992585309
"HEXIM1",7.75421411091051
"HGS",8.94916663725183
"HGSNAT",2.04913287967619
"HIBADH",0.778695996406757
"HIF1A",59.371114513694
"HIF1A-AS2",8.16601176004333
"HIF1AN",1.52021085412987
"HIGD1A",21.0853091348553
"HIGD2A",25.9964308487829
"HILPDA",30.0600617366795
"HINT1",79.3926916726769
"HINT2",9.80686449558038
"HINT3",3.37827535985523
"HIP1",5.24772730873961
"HIPK1",13.0734099350606
"HIPK2",14.9068139873927
"HIPK3",19.7999820295792
"HIVEP1",8.13818793977292
"HIVEP2",9.48596924593808
"HK1",22.9266399353652
"HK2",36.5922664808407
"HK3",5.69189141956385
"HLA-A",170.85263700818
"HLA-B",222.860604621158
"HLA-C",178.256103569138
"HLA-DMA",27.7821343099185
"HLA-DMB",16.5594064939975
"HLA-DOA",8.18446293247187
"HLA-DPA1",82.7072254914942
"HLA-DPB1",93.6405059564647
"HLA-DQA1",54.5587669320597
"HLA-DQA2",25.0216468611066
"HLA-DQB1",29.5349674629951
"HLA-DQB2",9.5442901501561
"HLA-DRA",170.476621501077
"HLA-DRB1",112.72728837301
"HLA-DRB5",87.1233554035752
"HLA-E",153.90873558404
"HLA-F",100.19775550748
"HLA-F-AS1",12.255925655534
"HLA-G",56.5895631266156
"HLTF",3.53083452394349
"HM13",23.3219007060593
"HMBOX1",5.40297050986075
"HMG20A",7.44973088551124
"HMG20B",14.46320912317
"HMGA1",22.2364829029643
"HMGA2",12.3485697056242
"HMGB1",82.2940983405886
"HMGB2",24.9127694260594
"HMGCL",6.50817906133859
"HMGCR",9.46243347014481
"HMGCS1",5.6776658784107
"HMGN1",34.7604964603409
"HMGN2",34.8286363306467
"HMGN3",27.6089831060253
"HMGN4",8.04811127764943
"HMGXB3",7.56275796592846
"HMGXB4",4.58000302858082
"HMOX1",26.8604213057805
"HMOX2",10.1175119515661
"HNMT",23.3819645517368
"HNRNPA0",21.5750714947072
"HNRNPA1",75.5378104345297
"HNRNPA1L2",7.88503985019796
"HNRNPA2B1",84.6550443024367
"HNRNPA3",25.9189538088385
"HNRNPAB",4.62776798602759
"HNRNPC",67.2281025350104
"HNRNPD",30.945292768502
"HNRNPDL",67.5469566453754
"HNRNPF",36.4492428721048
"HNRNPH1",20.169731389408
"HNRNPH2",11.9270818903554
"HNRNPH3",34.4518459216863
"HNRNPK",86.5773952730655
"HNRNPL",12.3137698145809
"HNRNPLL",4.87943647115803
"HNRNPM",46.8866384504981
"HNRNPR",46.9317909728656
"HNRNPUL1",37.7629407475422
"HNRNPUL2",13.0296249477639
"HOMER3",5.35846251277064
"HOOK3",30.6634226472413
"HOPX",6.58866763315991
"HOTAIRM1",0.95240949259175
"HP1BP3",27.5047581387173
"HPCAL1",11.9724471175402
"HPRT1",9.38910338586613
"HPS1",8.01978326903871
"HPS3",14.0156970851694
"HPS5",14.3958839250012
"HPSE",1.83840171540456
"HS2ST1",11.6947192123087
"HS3ST1",3.67880564889422
"HS3ST3B1",10.4121475355114
"HSBP1",42.0997757994547
"HSCB",3.69682807684082
"HSD17B10",7.30702554021583
"HSD17B11",28.4541925807607
"HSD17B12",16.6690602888485
"HSD17B4",17.8183375968879
"HSDL2",11.0306217246403
"HSF1",11.0629452246099
"HSH2D",8.02112370432573
"HSP90AA1",111.192834763949
"HSP90AB1",106.238804055768
"HSP90B1",96.4167326790891
"HSPA13",12.0300379332719
"HSPA14",3.35529073609923
"HSPA1A",12.2356536323488
"HSPA1B",8.60259411841648
"HSPA4",31.3501021412422
"HSPA5",44.0544858611972
"HSPA6",4.3195463814445
"HSPA8",53.5390263115567
"HSPA9",25.0975965220773
"HSPB1",19.1338639190685
"HSPB11",16.9604649182015
"HSPBAP1",6.12729443290067
"HSPD1",44.2906925664603
"HSPE1",41.7855415700473
"HSPH1",40.0393199753792
"HTATIP2",26.795483173227
"HTATSF1",23.9766855841001
"HTRA2",6.24620719567014
"HTT",6.98414693727216
"HUS1",3.67067101752547
"HUWE1",11.59877908271
"HVCN1",10.5092523999054
"HYOU1",12.8965882509305
"IAH1",9.64029470364105
"IARS2",13.7728466490807
"IBTK",7.14375380442274
"ICAM1",15.0353743501179
"ICAM2",8.92137702727723
"ICAM3",6.53993585049418
"ICOSLG",7.47307370983755
"ID2",23.3178694891643
"ID3",18.6400160771811
"IDH1",6.31584757286611
"IDH2",15.8359515730805
"IDH3B",8.16959395133153
"IDH3G",7.08830390856007
"IDI1",27.869178712721
"IDO1",44.8661033969567
"IER2",14.8451469475725
"IER3",35.5765249223249
"IER5",15.1285754494134
"IFFO1",12.4762625962277
"IFI16",72.843343296387
"IFI27L2",20.2036348524206
"IFI30",162.488297726567
"IFI35",21.5016952778913
"IFI44",25.7865423468054
"IFI44L",20.0300548945416
"IFI6",77.2205000698599
"IFIH1",28.6853568931416
"IFIT1",17.506109089526
"IFIT2",25.6251651071846
"IFIT3",35.9297187658832
"IFIT5",12.2828191876769
"IFITM1",37.7080816308794
"IFITM2",38.7029864442305
"IFITM3",64.3570690868642
"IFNAR1",47.7526682281591
"IFNAR2",23.7949336901742
"IFNGR1",40.6948451736352
"IFNGR2",34.8774560525842
"IFRD1",2.54234992324424
"IFT20",12.3409718130439
"IFT57",12.0317521435206
"IGBP1",14.4307581375455
"IGF2BP2",5.62924045743551
"IGF2R",18.3573924680703
"IGKC",12.7032179823195
"IGSF6",48.9843442341929
"IK",38.3444320110815
"IKBIP",3.68564005999925
"IKBKB",3.76283387470951
"IKBKE",3.69978430682951
"IKZF1",21.8756403942495
"IKZF2",2.81611164465124
"IKZF3",13.2361976295436
"IKZF5",7.43703629585353
"IL10RA",49.1443516689434
"IL10RB",30.0160773058509
"IL13RA1",24.6385645859683
"IL15",8.24085947553803
"IL16",36.0029457851019
"IL17RA",10.488788201628
"IL18BP",22.8269541074699
"IL1B",38.317203674173
"IL1R1",7.41733669497401
"IL1RAP",4.15519041714037
"IL1RN",26.9517964145299
"IL27RA",8.04970615786072
"IL2RB",4.28446942572541
"IL2RG",42.4658741211636
"IL32",32.0627714723196
"IL3RA",16.6541250035026
"IL4I1",21.2426900310982
"IL4R",13.3722559255734
"IL6R",14.7469046253372
"IL6ST",21.0539014138094
"IL7R",77.9495224337909
"ILF2",12.1177696967944
"ILF3",26.8037140607677
"ILK",30.2826397122333
"ILKAP",4.53766779988279
"IMMT",22.5171549971838
"IMP3",9.86392428318567
"IMP4",5.40560740226491
"IMPA1",10.0115647987512
"IMPDH1",15.1685925100039
"IMPDH2",24.9951081145803
"INF2",11.842715296437
"ING2",10.5302665314654
"ING3",7.91203590217902
"ING4",9.64155301552569
"ING5",2.18388193631237
"INHBA",12.5680105204194
"INIP",9.08543228503727
"INO80",17.2767529970472
"INO80B",7.7086861683495
"INO80D",13.549338283039
"INO80E",4.77146567084919
"INPP4A",4.14845183100053
"INPP5D",11.0307222637539
"INPP5K",0.793432975714906
"INPPL1",9.1074533030684
"INSIG1",35.3213717965418
"INSIG2",5.93670811575774
"INTS10",5.26212484916481
"INTS3",6.3330361918436
"INTS6",5.22390651732385
"INTS8",9.46169863584116
"IP6K2",11.255227930658
"IPCEF1",12.8906378764347
"IPMK",14.8826062687234
"IPO5",3.9976629099146
"IPO7",21.2613879898729
"IPO8",8.05824042525996
"IPO9",4.7200617890817
"IQCB1",11.0897978365609
"IQCG",3.18190339208049
"IQGAP1",77.504346484182
"IQGAP2",32.0724774193228
"IQSEC1",12.9119396774556
"IRAK1",12.8085553260827
"IRAK3",29.3644043562429
"IRAK4",16.9077467746266
"IREB2",8.81047221256469
"IRF1",53.7037202437874
"IRF2",37.2796489156162
"IRF2BP2",33.8414224394385
"IRF2BPL",9.25503621564685
"IRF3",11.3013655623135
"IRF4",11.3133609732774
"IRF5",14.110790463762
"IRF7",30.8444915702379
"IRF8",25.5247808119651
"IRGQ",0
"ISCA1",7.11452438320607
"ISCA2",9.71910847358195
"ISCU",45.5394715831127
"ISG15",63.8629585095023
"ISG20",43.8839454084411
"ISG20L2",5.061515198876
"IST1",34.6230611846028
"ISY1",16.2369603683066
"ITCH",21.1078073040465
"ITFG1",5.7907997138868
"ITGA1",12.8218702710224
"ITGA4",24.0314428114356
"ITGA5",12.6298611274804
"ITGAE",13.780950823549
"ITGAL",10.8737433482857
"ITGAV",10.2195675353096
"ITGAX",21.8999165211814
"ITGB1",56.7653347561927
"ITGB1BP1",10.4410618925826
"ITGB2",49.0573302098485
"ITGB2-AS1",2.04913287967619
"ITGB7",7.17893147063576
"ITGB8",3.81302476284559
"ITK",5.37157564475285
"ITM2A",12.7164380896187
"ITM2B",112.046973617852
"ITM2C",8.52706565297902
"ITPA",10.3610403553572
"ITPK1",8.60815235288632
"ITPKB",7.74822243544295
"ITPR1",13.7812839705723
"ITPR2",19.0146533903097
"ITPRIP",0
"ITPRIPL2",6.47446919670266
"ITSN1",0
"ITSN2",39.2981194137908
"IVD",0
"IVNS1ABP",28.5129859820703
"IWS1",7.31969709413447
"JAGN1",7.79308149334221
"JAK1",57.1931832981731
"JAK2",11.181426566072
"JAK3",6.96860122584467
"JAKMIP2",15.5295339284131
"JARID2",9.49279846695517
"JAZF1",5.14785144565239
"JDP2",6.5752748880789
"JKAMP",9.83449963219232
"JMJD1C",40.9868441276682
"JMJD6",10.7013219512519
"JMY",2.02842344867029
"JOSD1",20.5848673867416
"JOSD2",10.4313133854019
"JPX",7.02812140126143
"JSRP1",4.62381408798527
"JTB",49.5348862101684
"JUN",21.3526538764528
"JUNB",43.3563999216033
"JUND",19.5782059386916
"KANSL1",13.6078869031966
"KANSL1L",0
"KANSL2",6.68863047105322
"KANSL3",2.87630102960233
"KAT2B",6.81344204929709
"KAT5",8.12513930509567
"KAT6A",17.952022087528
"KAT6B",9.70085660238357
"KAT7",11.4766456528195
"KAT8",9.89588221330146
"KATNA1",10.1596339697015
"KATNBL1",3.97418475264567
"KBTBD2",12.2830781488174
"KBTBD3",6.9676672746422
"KCMF1",6.40883842320613
"KCNAB2",19.6755092083675
"KCNE3",12.2558318400775
"KCNJ15",4.98706367864553
"KCNK6",0
"KCNQ1OT1",4.92461112936209
"KCTD10",3.71273586056047
"KCTD12",24.8257900633227
"KCTD20",15.189031406877
"KCTD21-AS1",17.1549698815368
"KCTD5",1.64007842474765
"KCTD7",16.9014849274741
"KCTD9",5.82525749064896
"KDELR1",14.3625982438863
"KDELR2",16.9527216319967
"KDM1A",5.76881123596712
"KDM1B",9.73171929310279
"KDM2A",18.9913509118573
"KDM2B",10.4418823056455
"KDM3A",23.6033795284331
"KDM3B",5.25000553244245
"KDM4A",3.38950581704759
"KDM4B",25.4260306224453
"KDM4C",18.7859559870081
"KDM5A",29.7992770573771
"KDM5B",5.85006356349835
"KDM5C",14.0121572929624
"KDM6A",5.25471837542246
"KDM6B",9.02352088021755
"KDSR",19.2207205164139
"KEAP1",8.46715663614903
"KHDRBS1",36.3496828699573
"KHNYN",6.20032751180241
"KHSRP",10.7013645381693
"KIAA0040",15.06385185877
"KIAA0100",10.9174358675799
"KIAA0232",9.84771580407588
"KIAA0319L",11.6939425756956
"KIAA0355",6.77447242661111
"KIAA0513",8.92095416316672
"KIAA0586",9.27118214253308
"KIAA0930",12.1953930904368
"KIAA1109",27.0456564770543
"KIAA1143",26.9659031589901
"KIAA1191",9.76496797494374
"KIAA1586",6.2326983390346
"KIAA2013",9.43532355955534
"KIAA2026",5.54859646738619
"KIDINS220",21.7878152993965
"KIF13A",6.52415878909614
"KIF13B",9.49247068488419
"KIF1B",10.1010732146182
"KIF1C",3.56239446434704
"KIF20B",11.703667835117
"KIF22",5.44019498781487
"KIF2A",20.6545623849856
"KIF3B",5.2531871553979
"KIF5B",34.7285952972975
"KIFAP3",4.43630892604814
"KIFC3",7.30850825427828
"KIN",10.6661639515715
"KLC1",7.94834104605531
"KLF10",10.4686810506573
"KLF12",3.65305002178104
"KLF13",17.171728184598
"KLF2",8.52456220746137
"KLF3",6.99644021961182
"KLF6",60.7214792515057
"KLF7",6.68112804690022
"KLF9",7.42633873945944
"KLHDC2",2.36632141871693
"KLHDC3",9.83108019338148
"KLHL2",6.76538687010584
"KLHL24",5.25193225851789
"KLHL28",7.96719748886561
"KLHL36",8.91665179038128
"KLHL5",8.82524660707205
"KLHL6",16.1266518333062
"KLHL8",13.5180690823627
"KLHL9",6.0534674002833
"KLRB1",24.9632990476851
"KLRC1",1.56798112858943
"KLRC2",0
"KLRD1",3.79597922524088
"KLRF1",1.34985191118494
"KMO",19.2136235053092
"KMT2A",21.6819349933228
"KMT2B",4.09118060381312
"KMT2C",30.5384575818301
"KMT2D",6.49731728654118
"KMT2E",93.2982445081205
"KMT2E-AS1",1.3019862612072
"KPNA1",6.59199716762975
"KPNA3",7.56634769885962
"KPNA4",18.906623392745
"KPNA5",12.1156036396946
"KPNA6",16.5668043140005
"KPNB1",49.8877972859993
"KRAS",10.5463585813469
"KRCC1",12.3691286262423
"KRI1",1.08409167105792
"KRIT1",6.57676361357586
"KRR1",20.18082187475
"KRT10",15.3721731928193
"KRTCAP2",7.60573435667299
"KTN1",44.746570650523
"KXD1",12.1198537570246
"KYNU",61.0422606005342
"L3MBTL2",5.03232186367355
"L3MBTL3",8.90146584211188
"LACC1",12.7082090282729
"LACTB",36.5346525749783
"LACTB2",6.29352948107486
"LAGE3",5.68358449131088
"LAIR1",8.80112060197108
"LAMP1",32.9554750268771
"LAMP2",19.1315430038065
"LAMP3",26.3245336323609
"LAMTOR1",16.0124189025517
"LAMTOR2",20.9089139727081
"LAMTOR3",12.7730984160227
"LAMTOR4",48.9933331351265
"LAMTOR5",43.9368081784925
"LAP3",51.2437065338183
"LAPTM4A",44.5889720718154
"LAPTM5",126.632716768187
"LARP1",23.3010952746687
"LARP1B",4.99922968530214
"LARP4",7.55719126440129
"LARP4B",12.7391131450436
"LARP7",42.4726256156444
"LAS1L",7.92864241130796
"LASP1",41.1124461504668
"LAT2",7.82224410375315
"LATS1",5.35546430158788
"LATS2",1.83840171540456
"LBH",23.1294545053407
"LBR",21.2857995388647
"LCK",13.2617637110669
"LCMT1",8.99041604678736
"LCORL",6.26265838268103
"LCP1",105.201242242375
"LCP2",28.2937076699402
"LDB1",4.47463482370539
"LDHA",134.944571292253
"LDHB",49.7803399620802
"LDLR",2.81181479203562
"LDLRAD4",5.19573798227526
"LEF1",8.57042516541832
"LEMD2",1.37158326026208
"LEMD3",5.89640694257478
"LENG1",5.06571274310083
"LENG8",6.71439323734653
"LEO1",14.746804280283
"LEPROT",24.5921891246258
"LEPROTL1",31.1071496422156
"LETMD1",9.20168815138702
"LFNG",10.8852965175176
"LGALS1",82.1232490700247
"LGALS2",10.1374446662685
"LGALS3",69.3832174680906
"LGALS8",31.9219848816253
"LGALS9",22.9139142800802
"LGALS9C",8.48965598226705
"LGMN",25.1762151390323
"LHCGR",86.2169523775209
"LHFPL2",6.40542896419796
"LIG4",22.9584329472938
"LILRA1",4.53782972626464
"LILRA2",11.7179953524556
"LILRA3",30.2250841182839
"LILRA5",12.0941023824344
"LILRA6",11.0106663290007
"LILRB1",29.877780439868
"LILRB2",40.1235749136924
"LILRB3",11.8801817981388
"LILRB4",38.1902768306908
"LIMD1",7.69404802872039
"LIMD2",29.4409067758293
"LIMK1",3.44550577536226
"LIMK2",2.67784602770987
"LIMS1",46.5098717691606
"LIN54",0.95240949259175
"LIN7C",7.2416121516919
"LINC00324",0.793432975714906
"LINC00667",15.2690062650853
"LINC00691",18.8665995593214
"LINC00847",8.21829386783276
"LINC00909",5.66795715210942
"LINC00963",10.9472164458209
"LIPA",7.7437248893742
"LITAF",37.9076026357889
"LIX1L",2.22865338256469
"LLPH",17.7579600995981
"LMAN1",28.0234394746186
"LMAN2",43.2556350404119
"LMBR1L",4.01934896897863
"LMBRD1",15.8208355709194
"LMF2",4.98376084309116
"LMNA",18.4930146682721
"LMNB1",14.0579322379711
"LMO2",8.81814420230464
"LMO4",3.77462637809752
"LNPEP",14.0071183573943
"LONP1",7.40112423273326
"LONP2",7.57403727148581
"LPAR6",44.4798402291879
"LPCAT1",18.1728295039281
"LPCAT2",11.4593335093519
"LPGAT1",19.1106040247539
"LPIN1",3.53006715084945
"LPIN2",10.4016697479922
"LPP",8.09823949463303
"LPXN",36.0582001828665
"LRCH3",7.67541669328438
"LRCH4",20.8604307018649
"LRIF1",14.7097725545239
"LRMP",8.89389077395757
"LRP1",12.1743392760484
"LRP10",29.0305191058872
"LRP8",1.56798112858943
"LRPAP1",24.5232445094473
"LRPPRC",8.48770824496105
"LRRC25",13.802006429402
"LRRC47",3.64353229876838
"LRRC58",6.69379455761209
"LRRC59",9.82109688243627
"LRRC8C",2.17701727405542
"LRRC8D",6.88632349446749
"LRRFIP1",67.5180435171627
"LRRFIP2",12.2591227434854
"LRRK2",25.883395994514
"LSG1",5.22226621711922
"LSM1",10.1257976263205
"LSM10",11.9834189438215
"LSM12",6.52099897577522
"LSM14A",23.5742471055457
"LSM14B",5.03204655306756
"LSM2",12.663973888391
"LSM3",28.6005900772767
"LSM4",16.6808042228312
"LSM5",36.3505282757185
"LSM6",20.5264462895567
"LSM7",27.957826225791
"LST1",35.0712102187306
"LTA4H",33.2928797264235
"LTB",39.8871411251277
"LTBR",5.23299700540441
"LTN1",20.2592150334693
"LTV1",12.3754053637453
"LUC7L",15.3058925961629
"LUC7L3",40.870135102137
"LUCAT1",6.00618736722095
"LUZP1",19.8079932542679
"LXN",8.52469840933496
"LY6E",44.2669134310603
"LY75",11.7484051125515
"LY9",7.73247185869849
"LY96",26.0896491595838
"LYAR",24.7900684138041
"LYL1",2.95389166100523
"LYN",50.3393565423799
"LYPLA1",14.3368621946451
"LYPLA2",9.76711496515218
"LYPLAL1",9.93847590352597
"LYRM1",2.48336673041762
"LYRM2",20.7025879335059
"LYRM7",10.7865205956643
"LYSMD2",20.8514237750552
"LYSMD3",0
"LYST",40.1644498253328
"LYZ",159.170368495063
"LZIC",8.01125102895353
"LZTR1",6.2511014010687
"M6PR",22.1048873188579
"MACF1",48.748452988647
"MAD1L1",13.4995802671122
"MAD2L1BP",8.67540344272482
"MAD2L2",9.15247516867527
"MADD",0
"MAEA",9.57419886763808
"MAF",21.0293411944911
"MAF1",14.6026491803852
"MAFB",37.2010849034888
"MAFF",6.01695171437532
"MAFG",6.54032103466818
"MAFK",3.98270834942814
"MAGED2",10.3147485904796
"MAGOH",26.0378978628997
"MAGOHB",11.6653997427451
"MAGT1",9.1008367390498
"MALAT1",259.496541245042
"MALSU1",6.28095054083442
"MALT1",11.944160545238
"MAML1",8.10367560799671
"MAML2",5.89318840987817
"MAN1A1",8.86194710886209
"MAN1A2",14.9031691372312
"MAN1B1",7.80071560049783
"MAN2A1",19.3031619023602
"MAN2A2",3.93858745980914
"MAN2B1",4.54529604061671
"MAN2B2",4.37315345703804
"MAN2C1",4.49764415455256
"MANBA",6.71290345489541
"MANBAL",6.62499610785618
"MANF",14.1186665132608
"MAP1LC3B",34.1560821870413
"MAP1LC3B2",14.190975178989
"MAP1S",8.06539364070317
"MAP2K1",11.0578262636177
"MAP2K2",6.87236685180238
"MAP2K3",11.2764872098961
"MAP2K4",9.63623364815318
"MAP2K7",8.64963485015851
"MAP3K1",23.8901830623007
"MAP3K11",10.9415521135263
"MAP3K13",4.89441722436846
"MAP3K14",13.6082419591917
"MAP3K2",30.3258511737626
"MAP3K3",5.16019701027025
"MAP3K4",7.99850247918352
"MAP3K5",15.5641767315505
"MAP3K7",15.1773377963393
"MAP3K7CL",3.93913504009298
"MAP3K8",11.7301965065043
"MAP4",18.9059063055953
"MAP4K1",6.81303461355443
"MAP4K4",15.6831146783814
"MAP4K5",12.9373907566843
"MAP7D1",11.7370295466354
"MAP7D3",8.11129917863702
"MAPK1",21.9853431820599
"MAPK14",4.72229475928358
"MAPK1IP1L",18.6147278221435
"MAPK3",3.72466860883551
"MAPK6",12.3956595974977
"MAPK8",12.1525811635522
"MAPK8IP3",2.73958071118053
"MAPK9",2.98054122904385
"MAPKAP1",10.0405476914405
"MAPKAPK2",11.6580613700449
"MAPKAPK3",21.6205688221614
"MAPKAPK5-AS1",1.20242702059618
"MAPRE1",28.1588961732669
"MAPRE2",10.2338394360742
"MARCKS",68.8868130281318
"MARCKSL1",22.8321234868062
"MARCO",8.61969236831652
"MARK2",9.25153496807439
"MARK3",9.40387557293145
"MAST3",3.1882536265895
"MAT2A",7.9885028488817
"MAT2B",33.6686527261195
"MATR3",67.0651940551778
"MAU2",2.57445521838956
"MAX",25.7334526641894
